n,k,k_type,heuristic_time,heuristic_result
10,0,0,0.000289202,FALSE
10,21,k,0.000138998,TRUE
10,10,k/2,0.000170231,TRUE
10,11,random,0.000208855,TRUE
10,0,0,0.000195265,FALSE
10,20,k,0.000168324,TRUE
10,10,k/2,0.000159979,TRUE
10,0,random,0.000128031,FALSE
10,0,0,0.000232935,FALSE
10,19,k,0.000154018,TRUE
10,9,k/2,0.000164986,TRUE
10,14,random,0.000211,TRUE
10,0,0,0.000237703,FALSE
10,19,k,0.000354767,TRUE
10,9,k/2,0.000291109,TRUE
10,10,random,0.000169277,TRUE
10,0,0,0.000188828,FALSE
10,19,k,0.000183105,TRUE
10,9,k/2,0.000182152,TRUE
10,15,random,0.000143766,TRUE
10,0,0,0.000213146,FALSE
10,19,k,0.00030899,TRUE
10,9,k/2,0.000852823,TRUE
10,14,random,0.000418901,TRUE
10,0,0,0.000201941,FALSE
10,28,k,0.000194788,TRUE
10,14,k/2,0.000228167,TRUE
10,7,random,0.000188112,FALSE
10,0,0,0.000151157,FALSE
10,23,k,0.000185013,TRUE
10,11,k/2,0.000321865,TRUE
10,1,random,0.000212908,FALSE
10,0,0,0.000165939,FALSE
10,27,k,0.000297785,TRUE
10,13,k/2,0.000357151,TRUE
10,12,random,0.000259876,TRUE
10,0,0,0.000171185,FALSE
10,24,k,0.0001688,TRUE
10,12,k/2,0.000291824,TRUE
10,18,random,0.000260115,TRUE
10,0,0,0.000117779,FALSE
10,29,k,0.000146866,TRUE
10,14,k/2,0.000164032,TRUE
10,3,random,0.00022912,FALSE
10,0,0,0.000211,FALSE
10,23,k,0.000121832,TRUE
10,11,k/2,0.000149012,TRUE
10,4,random,0.000215054,FALSE
10,0,0,0.000196218,FALSE
10,20,k,0.000293732,TRUE
10,10,k/2,0.000180006,TRUE
10,12,random,0.000306129,TRUE
10,0,0,0.000135183,FALSE
10,26,k,7.92E-05,TRUE
10,13,k/2,0.000147104,TRUE
10,25,random,0.000170946,TRUE
10,0,0,0.000120878,FALSE
10,20,k,0.00011611,TRUE
10,10,k/2,0.000113964,TRUE
10,19,random,0.000190973,TRUE
10,0,0,0.000215054,FALSE
10,29,k,0.000166893,TRUE
10,14,k/2,0.00019598,TRUE
10,17,random,0.000190973,TRUE
10,0,0,0.000280142,FALSE
10,19,k,0.000252008,TRUE
10,9,k/2,0.000291109,TRUE
10,9,random,0.000216961,TRUE
10,0,0,0.00020504,FALSE
10,22,k,0.000161171,TRUE
10,11,k/2,0.000162125,TRUE
10,11,random,0.000182867,TRUE
10,0,0,0.000302076,FALSE
10,19,k,0.000201941,TRUE
10,9,k/2,0.000138044,TRUE
10,19,random,0.000142097,TRUE
10,0,0,0.000166893,FALSE
10,19,k,0.000164032,TRUE
10,9,k/2,0.00014019,TRUE
10,15,random,0.000228167,TRUE
10,0,0,0.000235081,FALSE
10,25,k,0.000244141,TRUE
10,12,k/2,0.000150204,TRUE
10,5,random,0.00013113,FALSE
10,0,0,0.00039196,FALSE
10,20,k,0.000252247,TRUE
10,10,k/2,0.000239134,TRUE
10,14,random,0.000208855,TRUE
10,0,0,0.001889944,FALSE
10,22,k,0.000203133,TRUE
10,11,k/2,0.000120878,TRUE
10,22,random,0.000148773,TRUE
10,0,0,0.000153065,FALSE
10,20,k,0.000154018,TRUE
10,10,k/2,0.000159979,TRUE
10,13,random,0.000121117,TRUE
10,0,0,0.00014329,FALSE
10,23,k,0.000120163,TRUE
10,11,k/2,0.000149965,TRUE
10,20,random,7.99E-05,TRUE
10,0,0,0.000127077,FALSE
10,22,k,0.012995243,TRUE
10,11,k/2,0.000255823,TRUE
10,16,random,0.00019002,TRUE
10,0,0,0.000181913,FALSE
10,16,k,0.000162125,TRUE
10,8,k/2,0.000164986,TRUE
10,4,random,0.000123024,FALSE
10,0,0,0.000210762,FALSE
10,27,k,0.002966166,TRUE
10,13,k/2,0.000259876,TRUE
10,24,random,0.000157833,TRUE
10,0,0,0.000336885,FALSE
10,20,k,0.000458002,TRUE
10,10,k/2,0.000308037,TRUE
10,2,random,0.000339985,FALSE
10,0,0,0.000242233,FALSE
10,18,k,0.000241041,TRUE
10,9,k/2,0.000333786,TRUE
10,18,random,0.000251055,TRUE
10,0,0,0.000218153,FALSE
10,26,k,0.000221968,TRUE
10,13,k/2,0.000153065,TRUE
10,5,random,0.000226259,FALSE
10,0,0,0.000228167,FALSE
10,24,k,0.000331163,TRUE
10,12,k/2,0.000265121,TRUE
10,5,random,0.000214815,FALSE
10,0,0,0.000135899,FALSE
10,21,k,0.000285149,TRUE
10,10,k/2,0.000373125,TRUE
10,16,random,0.000415087,TRUE
10,0,0,0.000309944,FALSE
10,18,k,0.000449181,TRUE
10,9,k/2,0.000212193,TRUE
10,5,random,0.000262022,FALSE
10,0,0,0.000412941,FALSE
10,22,k,0.000354767,TRUE
10,11,k/2,0.000346184,TRUE
10,22,random,0.00036788,TRUE
10,0,0,0.000138044,FALSE
10,21,k,0.000120878,TRUE
10,10,k/2,0.000193119,TRUE
10,10,random,0.000204086,TRUE
10,0,0,0.000196934,FALSE
10,22,k,0.000483036,TRUE
10,11,k/2,0.000356197,TRUE
10,8,random,0.000213623,FALSE
10,0,0,0.000267982,FALSE
10,20,k,0.000121117,TRUE
10,10,k/2,0.000267982,TRUE
10,20,random,0.000334024,TRUE
10,0,0,0.000330925,FALSE
10,23,k,0.000346899,TRUE
10,11,k/2,0.000227928,TRUE
10,19,random,0.000377178,TRUE
10,0,0,0.000209093,FALSE
10,21,k,0.00029397,TRUE
10,10,k/2,0.000167131,TRUE
10,15,random,0.000236034,TRUE
10,0,0,0.00031209,FALSE
10,29,k,0.000356913,TRUE
10,14,k/2,0.000324011,TRUE
10,25,random,0.000252962,TRUE
10,0,0,0.000184059,FALSE
10,21,k,0.000225067,TRUE
10,10,k/2,0.000368118,TRUE
10,12,random,0.000601053,TRUE
10,0,0,0.000206947,FALSE
10,27,k,0.000258923,TRUE
10,13,k/2,0.000393867,TRUE
10,13,random,0.00023818,TRUE
10,0,0,0.000184059,FALSE
10,23,k,0.000282049,TRUE
10,11,k/2,0.000275135,TRUE
10,9,random,0.000118971,FALSE
10,0,0,0.000422955,FALSE
10,19,k,0.000247002,TRUE
10,9,k/2,0.000404835,TRUE
10,3,random,0.000152111,FALSE
10,0,0,0.000291824,FALSE
10,24,k,0.000301123,TRUE
10,12,k/2,0.000165939,TRUE
10,5,random,0.00026083,FALSE
10,0,0,0.000210047,FALSE
10,27,k,0.000128984,TRUE
10,13,k/2,0.000212908,TRUE
10,23,random,0.000241756,TRUE
10,0,0,0.000138044,FALSE
10,26,k,0.000436068,TRUE
10,13,k/2,0.000299215,TRUE
10,1,random,0.000173092,FALSE
10,0,0,0.00019002,FALSE
10,24,k,0.000209093,TRUE
10,12,k/2,0.000279903,TRUE
10,18,random,0.000290871,TRUE
10,0,0,0.000156879,FALSE
10,20,k,0.00028801,TRUE
10,10,k/2,0.000389099,TRUE
10,11,random,0.00020504,TRUE
10,0,0,0.000134945,FALSE
10,19,k,0.000118017,TRUE
10,9,k/2,0.000145912,TRUE
10,1,random,0.000116825,FALSE
10,0,0,0.000167131,FALSE
10,23,k,0.00018096,TRUE
10,11,k/2,0.00014782,TRUE
10,4,random,0.000207901,FALSE
10,0,0,0.000163078,FALSE
10,19,k,0.000129938,TRUE
10,9,k/2,0.000164986,TRUE
10,16,random,0.000135183,TRUE
10,0,0,0.000140905,FALSE
10,26,k,0.000187159,TRUE
10,13,k/2,0.000144005,TRUE
10,0,random,0.000210047,FALSE
10,0,0,0.000123024,FALSE
10,18,k,0.000161886,TRUE
10,9,k/2,0.000204802,TRUE
10,7,random,0.000228882,TRUE
10,0,0,0.000231981,FALSE
10,23,k,0.00014472,TRUE
10,11,k/2,0.000184059,TRUE
10,6,random,0.000142813,FALSE
10,0,0,0.000149012,FALSE
10,25,k,0.000165939,TRUE
10,12,k/2,0.000124931,TRUE
10,17,random,0.000194788,TRUE
10,0,0,0.000247955,FALSE
10,21,k,0.00012517,TRUE
10,10,k/2,0.000222921,TRUE
10,12,random,0.000216722,TRUE
10,0,0,0.000175714,FALSE
10,29,k,0.000185966,TRUE
10,14,k/2,0.000204086,TRUE
10,18,random,0.000185013,TRUE
10,0,0,0.000160933,FALSE
10,22,k,0.000185728,TRUE
10,11,k/2,0.000174761,TRUE
10,13,random,0.00019598,TRUE
10,0,0,0.000201941,FALSE
10,24,k,0.000132084,TRUE
10,12,k/2,0.000159979,TRUE
10,22,random,0.000202417,TRUE
10,0,0,0.000115871,FALSE
10,23,k,0.000112772,TRUE
10,11,k/2,0.000154257,TRUE
10,20,random,0.000143766,TRUE
10,0,0,0.000192165,FALSE
10,24,k,0.00019598,TRUE
10,12,k/2,0.000193119,TRUE
10,14,random,0.000226259,TRUE
10,0,0,0.00012207,FALSE
10,26,k,0.000142097,TRUE
10,13,k/2,0.000133991,TRUE
10,10,random,0.000142813,FALSE
10,0,0,0.000320911,FALSE
10,20,k,0.000261784,TRUE
10,10,k/2,0.000315189,TRUE
10,0,random,0.000193119,FALSE
10,0,0,0.000179052,FALSE
10,22,k,0.000127316,TRUE
10,11,k/2,9.11E-05,TRUE
10,9,random,0.000151634,TRUE
10,0,0,0.000148296,FALSE
10,18,k,0.000142097,TRUE
10,9,k/2,0.000184774,TRUE
10,11,random,0.000132084,TRUE
10,0,0,0.000126839,FALSE
10,23,k,9.01E-05,TRUE
10,11,k/2,0.000167847,TRUE
10,18,random,0.000131845,TRUE
10,0,0,0.000200033,FALSE
10,19,k,0.000153065,TRUE
10,9,k/2,0.000236034,TRUE
10,4,random,0.000203133,FALSE
10,0,0,0.000288963,FALSE
10,26,k,0.000164986,TRUE
10,13,k/2,0.000174761,TRUE
10,21,random,0.000198841,TRUE
10,0,0,0.000198841,FALSE
10,25,k,0.000138044,TRUE
10,12,k/2,0.000313044,TRUE
10,17,random,0.000231981,TRUE
10,0,0,0.000174999,FALSE
10,26,k,0.00015521,TRUE
10,13,k/2,0.000142097,TRUE
10,10,random,0.00015521,TRUE
10,0,0,0.000176907,FALSE
10,21,k,0.000230789,TRUE
10,10,k/2,0.000347137,TRUE
10,11,random,0.000391006,TRUE
10,0,0,0.00026083,FALSE
10,26,k,0.000227213,TRUE
10,13,k/2,0.000206232,TRUE
10,17,random,0.000271797,TRUE
10,0,0,0.000170946,FALSE
10,26,k,0.000117064,TRUE
10,13,k/2,0.000138998,TRUE
10,20,random,0.00015378,TRUE
10,0,0,0.000314951,FALSE
10,20,k,0.000128984,TRUE
10,10,k/2,0.000105143,TRUE
10,4,random,0.000203848,FALSE
10,0,0,0.00020504,FALSE
10,20,k,0.000158787,TRUE
10,10,k/2,0.000206947,TRUE
10,10,random,0.00020504,TRUE
10,0,0,0.000236034,FALSE
10,18,k,0.000381947,TRUE
10,9,k/2,0.00018692,TRUE
10,18,random,0.000145197,TRUE
10,0,0,0.000215054,FALSE
10,27,k,0.000170946,TRUE
10,13,k/2,0.000254869,TRUE
10,4,random,0.000164032,FALSE
10,0,0,0.000174046,FALSE
10,25,k,0.000170946,TRUE
10,12,k/2,0.000227213,TRUE
10,18,random,0.000267982,TRUE
10,0,0,0.000274897,FALSE
10,18,k,0.000306845,TRUE
10,9,k/2,0.000574827,TRUE
10,0,random,0.000207186,FALSE
10,0,0,0.000211954,FALSE
10,17,k,0.000211954,TRUE
10,8,k/2,0.000223875,TRUE
10,7,random,0.000182152,TRUE
10,0,0,0.000179052,FALSE
10,21,k,0.000182152,TRUE
10,10,k/2,0.000123739,TRUE
10,19,random,0.000243902,TRUE
10,0,0,0.000246048,FALSE
10,21,k,0.000216007,TRUE
10,10,k/2,0.000334263,TRUE
10,12,random,0.000221014,TRUE
10,0,0,0.000314951,FALSE
10,24,k,0.000216007,TRUE
10,12,k/2,0.000200033,TRUE
10,11,random,0.000241041,TRUE
10,0,0,0.000441074,FALSE
10,23,k,0.000285149,TRUE
10,11,k/2,0.000222206,TRUE
10,10,random,0.000232935,TRUE
10,0,0,0.000211,FALSE
10,21,k,0.000206947,TRUE
10,10,k/2,0.000125885,TRUE
10,8,random,0.000137091,TRUE
10,0,0,0.00019908,FALSE
10,21,k,0.000370026,TRUE
10,10,k/2,0.007642984,TRUE
10,12,random,0.000242233,TRUE
10,0,0,0.000271082,FALSE
10,28,k,0.000156879,TRUE
10,14,k/2,0.000348091,TRUE
10,5,random,0.000144005,FALSE
10,0,0,0.000203133,FALSE
10,27,k,0.000183105,TRUE
10,13,k/2,0.00014019,TRUE
10,0,random,0.000128984,FALSE
10,0,0,0.000194073,FALSE
10,22,k,0.000111103,TRUE
10,11,k/2,0.000139952,TRUE
10,4,random,0.000280857,FALSE
10,0,0,0.000177145,FALSE
10,23,k,0.000147343,TRUE
10,11,k/2,0.000147104,TRUE
10,15,random,0.000144958,TRUE
10,0,0,0.000134945,FALSE
10,23,k,0.000265837,TRUE
10,11,k/2,0.000166893,TRUE
10,17,random,0.000364065,TRUE
10,0,0,0.000239849,FALSE
10,20,k,0.000337124,TRUE
10,10,k/2,0.00016284,TRUE
10,2,random,0.000191212,FALSE
10,0,0,0.000225067,FALSE
10,20,k,0.000341892,TRUE
10,10,k/2,0.000151157,TRUE
10,0,random,0.000173092,FALSE
10,0,0,0.000569105,FALSE
10,26,k,0.000348806,TRUE
10,13,k/2,0.000311136,TRUE
10,5,random,0.00031209,FALSE
10,0,0,0.000237703,FALSE
10,25,k,0.000296831,TRUE
10,12,k/2,0.000233889,TRUE
10,0,random,0.0004251,FALSE
10,0,0,0.000236034,FALSE
10,29,k,0.00028801,TRUE
10,14,k/2,0.000338078,TRUE
10,3,random,0.000335693,FALSE
10,0,0,0.000197172,FALSE
10,19,k,0.000294209,TRUE
10,9,k/2,0.000560999,TRUE
10,19,random,0.000226021,TRUE
10,0,0,0.000210047,FALSE
10,18,k,0.000244141,TRUE
10,9,k/2,0.000130177,TRUE
10,2,random,0.000180006,FALSE
10,0,0,0.000144958,FALSE
10,28,k,0.000128984,TRUE
10,14,k/2,0.000249147,TRUE
10,10,random,0.000300884,FALSE
10,0,0,0.000144958,FALSE
10,26,k,0.000305891,TRUE
10,13,k/2,0.000231028,TRUE
10,20,random,0.000231028,TRUE
10,0,0,0.000187159,FALSE
10,24,k,0.000462055,TRUE
10,12,k/2,0.000161886,TRUE
10,3,random,0.000109911,FALSE
10,0,0,0.000370979,FALSE
10,15,k,0.000209093,TRUE
10,7,k/2,0.000237942,TRUE
10,10,random,0.000283003,TRUE
10,0,0,0.000284195,FALSE
10,23,k,0.00027895,TRUE
10,11,k/2,0.000424147,TRUE
10,2,random,0.000135183,FALSE
10,0,0,0.000688076,FALSE
10,24,k,0.000240803,TRUE
10,12,k/2,0.000255823,TRUE
10,22,random,0.000203848,TRUE
10,0,0,0.000380754,FALSE
10,21,k,0.000355959,TRUE
10,10,k/2,0.000179052,TRUE
10,16,random,0.000509024,TRUE
10,0,0,0.000239134,FALSE
10,18,k,0.000200033,TRUE
10,9,k/2,0.000169039,TRUE
10,6,random,0.000185728,TRUE
10,0,0,0.000365257,FALSE
10,22,k,0.000228882,TRUE
10,11,k/2,0.00029707,TRUE
10,0,random,0.000136852,FALSE
10,0,0,0.000216961,FALSE
10,18,k,0.000276089,TRUE
10,9,k/2,0.000141144,TRUE
10,6,random,0.000245094,TRUE
10,0,0,0.000208855,FALSE
10,18,k,0.000372887,TRUE
10,9,k/2,0.000455856,TRUE
10,14,random,0.00043416,TRUE
10,0,0,0.00012207,FALSE
10,27,k,0.000222921,TRUE
10,13,k/2,0.000276804,TRUE
10,14,random,0.000290155,TRUE
10,0,0,0.000204086,FALSE
10,19,k,0.000146866,TRUE
10,9,k/2,0.00028491,TRUE
10,1,random,0.00019002,FALSE
10,0,0,0.000302076,FALSE
10,25,k,0.000312805,TRUE
10,12,k/2,0.000279903,TRUE
10,25,random,0.000245094,TRUE
10,0,0,0.000283241,FALSE
10,27,k,0.000221252,TRUE
10,13,k/2,0.000169039,TRUE
10,15,random,0.000248671,TRUE
10,0,0,0.000198841,FALSE
10,23,k,0.000283957,TRUE
10,11,k/2,0.000386,TRUE
10,18,random,0.000251055,TRUE
10,0,0,0.000220776,FALSE
10,25,k,0.000242949,TRUE
10,12,k/2,0.00029707,TRUE
10,25,random,0.000175953,TRUE
10,0,0,0.000204802,FALSE
10,18,k,0.000199318,TRUE
10,9,k/2,0.000154972,TRUE
10,3,random,0.000200033,FALSE
10,0,0,0.000277042,FALSE
10,20,k,0.000217199,TRUE
10,10,k/2,0.00027895,TRUE
10,5,random,0.000118971,FALSE
10,0,0,0.00037694,FALSE
10,20,k,0.00030303,TRUE
10,10,k/2,0.000165701,TRUE
10,14,random,0.000193119,TRUE
10,0,0,0.000229836,FALSE
10,23,k,0.00016427,TRUE
10,11,k/2,0.000170946,TRUE
10,4,random,0.000149012,FALSE
10,0,0,0.000139952,FALSE
10,22,k,0.000141144,TRUE
10,11,k/2,0.000127077,TRUE
10,5,random,0.000156879,FALSE
10,0,0,0.000121117,FALSE
10,26,k,0.000174046,TRUE
10,13,k/2,0.000164986,TRUE
10,17,random,0.000240803,TRUE
10,0,0,0.000225782,FALSE
10,22,k,0.000261784,TRUE
10,11,k/2,0.000420094,TRUE
10,20,random,0.00067091,TRUE
10,0,0,0.000241995,FALSE
10,28,k,0.000194073,TRUE
10,14,k/2,0.000272989,TRUE
10,4,random,0.000169992,FALSE
10,0,0,0.000144005,FALSE
10,28,k,0.000335932,TRUE
10,14,k/2,0.0001719,TRUE
10,9,random,0.000111103,FALSE
10,0,0,0.00029397,FALSE
10,19,k,0.00032115,TRUE
10,9,k/2,0.000288963,TRUE
10,19,random,0.000407696,TRUE
10,0,0,0.000216007,FALSE
10,17,k,0.000121117,TRUE
10,8,k/2,0.000178099,TRUE
10,10,random,0.000169992,TRUE
10,0,0,0.000162125,FALSE
10,21,k,0.000153065,TRUE
10,10,k/2,0.000161171,TRUE
10,11,random,0.000152826,TRUE
10,0,0,0.000257015,FALSE
10,21,k,0.00044322,TRUE
10,10,k/2,0.000131845,TRUE
10,0,random,0.000130177,FALSE
10,0,0,0.000124931,FALSE
10,13,k,0.0001719,TRUE
10,6,k/2,0.000189781,TRUE
10,10,random,0.00017786,TRUE
10,0,0,0.00017786,FALSE
10,22,k,0.000159025,TRUE
10,11,k/2,0.000180006,TRUE
10,14,random,0.000128984,TRUE
10,0,0,0.000200033,FALSE
10,20,k,0.000123978,TRUE
10,10,k/2,0.00014782,TRUE
10,19,random,0.000124216,TRUE
10,0,0,0.000203848,FALSE
10,20,k,0.000118971,TRUE
10,10,k/2,0.000102997,TRUE
10,19,random,0.000118971,TRUE
10,0,0,0.000225067,FALSE
10,21,k,0.000216007,TRUE
10,10,k/2,0.000236034,TRUE
10,16,random,0.000198841,TRUE
10,0,0,0.000180006,FALSE
10,18,k,0.000114918,TRUE
10,9,k/2,0.000124931,TRUE
10,10,random,0.000168085,TRUE
10,0,0,0.00011611,FALSE
10,23,k,0.000183105,TRUE
10,11,k/2,0.000279665,TRUE
10,15,random,0.00032711,TRUE
10,0,0,0.000169992,FALSE
10,25,k,0.000158072,TRUE
10,12,k/2,0.000175714,TRUE
10,8,random,0.00014329,FALSE
10,0,0,0.000172853,FALSE
10,20,k,0.000116825,TRUE
10,10,k/2,0.00025177,TRUE
10,9,random,0.000176191,TRUE
10,0,0,0.000187159,FALSE
10,20,k,0.000155926,TRUE
10,10,k/2,0.000154018,TRUE
10,19,random,0.00018096,TRUE
10,0,0,0.000118971,FALSE
10,23,k,0.000160694,TRUE
10,11,k/2,0.000192165,TRUE
10,0,random,0.000161171,FALSE
10,0,0,0.000149965,FALSE
10,18,k,0.000207186,TRUE
10,9,k/2,0.000164032,TRUE
10,5,random,0.000206709,FALSE
10,0,0,0.000212193,FALSE
10,18,k,0.000190973,TRUE
10,9,k/2,0.000221968,TRUE
10,3,random,0.000343084,FALSE
10,0,0,0.000160933,FALSE
10,26,k,0.000168085,TRUE
10,13,k/2,0.000141859,TRUE
10,6,random,0.000301123,FALSE
10,0,0,0.000163794,FALSE
10,27,k,0.000122786,TRUE
10,13,k/2,0.000161171,TRUE
10,21,random,0.000122786,TRUE
10,0,0,0.0001719,FALSE
10,25,k,0.00022316,TRUE
10,12,k/2,0.000342131,TRUE
10,11,random,0.000196218,TRUE
10,0,0,0.00018096,FALSE
10,25,k,8.42E-05,TRUE
10,12,k/2,0.000125885,TRUE
10,1,random,0.00011301,FALSE
10,0,0,0.000570774,FALSE
10,24,k,0.000758171,TRUE
10,12,k/2,0.000298023,TRUE
10,10,random,0.000263214,TRUE
10,0,0,0.000163078,FALSE
10,22,k,0.000181913,TRUE
10,11,k/2,0.000127077,TRUE
10,21,random,0.000131845,TRUE
10,0,0,0.00023675,FALSE
10,22,k,0.000146151,TRUE
10,11,k/2,0.000254869,TRUE
10,20,random,0.000288963,TRUE
10,0,0,0.000170946,FALSE
10,24,k,0.000149965,TRUE
10,12,k/2,0.000168324,TRUE
10,0,random,0.000169277,FALSE
10,0,0,0.000312805,FALSE
10,25,k,0.000221968,TRUE
10,12,k/2,0.000133038,TRUE
10,7,random,0.013332844,FALSE
10,0,0,0.000191927,FALSE
10,23,k,0.000160933,TRUE
10,11,k/2,0.00030899,TRUE
10,8,random,0.000360966,TRUE
10,0,0,0.000108004,FALSE
10,24,k,0.000130177,TRUE
10,12,k/2,0.000119209,TRUE
10,3,random,0.000249147,FALSE
10,0,0,0.000244856,FALSE
10,23,k,0.000314713,TRUE
10,11,k/2,0.000212908,TRUE
10,5,random,0.000218868,FALSE
10,0,0,0.000824213,FALSE
10,18,k,0.000290155,TRUE
10,9,k/2,0.000360012,TRUE
10,0,random,0.000141144,FALSE
10,0,0,0.000370026,FALSE
10,20,k,0.000355244,TRUE
10,10,k/2,0.000378847,TRUE
10,11,random,0.000341892,TRUE
10,0,0,0.000263929,FALSE
10,18,k,0.000128031,TRUE
10,9,k/2,0.000124216,TRUE
10,14,random,0.000189304,TRUE
10,0,0,0.00026083,FALSE
10,28,k,0.000241041,TRUE
10,14,k/2,0.00022912,TRUE
10,4,random,0.000206947,FALSE
10,0,0,0.000168085,FALSE
10,21,k,0.000112772,TRUE
10,10,k/2,0.000183105,TRUE
10,0,random,0.00028491,FALSE
10,0,0,0.000388145,FALSE
10,17,k,0.000271082,TRUE
10,8,k/2,0.000282288,TRUE
10,2,random,0.000251293,FALSE
10,0,0,0.0001719,FALSE
10,21,k,0.000281811,TRUE
10,10,k/2,0.000278711,TRUE
10,9,random,0.000326872,TRUE
10,0,0,0.000195026,FALSE
10,26,k,0.000191927,TRUE
10,13,k/2,0.000141859,TRUE
10,12,random,0.000261068,TRUE
10,0,0,0.000169039,FALSE
10,22,k,0.000200033,TRUE
10,11,k/2,0.000216007,TRUE
10,14,random,0.000265837,TRUE
10,0,0,0.000136852,FALSE
10,23,k,0.000248194,TRUE
10,11,k/2,0.000222921,TRUE
10,11,random,0.000200987,TRUE
10,0,0,0.000191927,FALSE
10,25,k,0.000172138,TRUE
10,12,k/2,0.000223875,TRUE
10,6,random,0.000234127,FALSE
10,0,0,0.000217915,FALSE
10,24,k,0.000288963,TRUE
10,12,k/2,0.000128984,TRUE
10,21,random,0.000333071,TRUE
10,0,0,0.000181437,FALSE
10,27,k,0.000348806,TRUE
10,13,k/2,0.000333071,TRUE
10,3,random,0.000211954,FALSE
10,0,0,0.000230074,FALSE
10,22,k,0.000325918,TRUE
10,11,k/2,0.000344038,TRUE
10,11,random,0.000231981,TRUE
10,0,0,0.000237226,FALSE
10,23,k,0.000277996,TRUE
10,11,k/2,0.000420809,TRUE
10,7,random,0.000334024,FALSE
10,0,0,0.000141144,FALSE
10,22,k,0.000164032,TRUE
10,11,k/2,0.000313044,TRUE
10,19,random,0.00033927,TRUE
10,0,0,0.000239849,FALSE
10,19,k,0.000194073,TRUE
10,9,k/2,0.000227213,TRUE
10,2,random,0.000189066,FALSE
10,0,0,0.000277996,FALSE
10,30,k,0.000292063,TRUE
10,15,k/2,0.000325203,TRUE
10,22,random,0.000272989,TRUE
10,0,0,0.000206232,FALSE
10,24,k,0.00030899,TRUE
10,12,k/2,0.000335217,TRUE
10,20,random,0.000316143,TRUE
10,0,0,0.000327826,FALSE
10,24,k,0.000365019,TRUE
10,12,k/2,0.000554085,TRUE
10,14,random,0.00031209,TRUE
10,0,0,0.000184774,FALSE
10,22,k,0.000247002,TRUE
10,11,k/2,0.000252962,TRUE
10,5,random,0.000434875,FALSE
10,0,0,0.000148773,FALSE
10,20,k,0.000219822,TRUE
10,10,k/2,0.000316858,TRUE
10,0,random,0.00012207,FALSE
10,0,0,0.000169039,FALSE
10,26,k,0.000290155,TRUE
10,13,k/2,0.000422955,TRUE
10,0,random,0.000250816,FALSE
10,0,0,0.000146866,FALSE
10,25,k,0.000231981,TRUE
10,12,k/2,0.000268221,TRUE
10,2,random,0.000164032,FALSE
10,0,0,0.000169754,FALSE
10,23,k,0.000219107,TRUE
10,11,k/2,0.000301123,TRUE
10,11,random,0.000215769,TRUE
10,0,0,0.000469208,FALSE
10,23,k,0.000607967,TRUE
10,11,k/2,0.000242233,TRUE
10,4,random,0.000186682,FALSE
10,0,0,0.000145912,FALSE
10,21,k,0.000332117,TRUE
10,10,k/2,0.000198126,TRUE
10,2,random,0.000173807,FALSE
10,0,0,0.000169039,FALSE
10,27,k,0.000198364,TRUE
10,13,k/2,0.000249863,TRUE
10,26,random,0.000253916,TRUE
10,0,0,0.000507355,FALSE
10,23,k,0.000392914,TRUE
10,11,k/2,0.00020504,TRUE
10,21,random,0.00032115,TRUE
10,0,0,0.000249863,FALSE
10,21,k,0.000201941,TRUE
10,10,k/2,0.000212908,TRUE
10,12,random,0.000266075,TRUE
10,0,0,0.000471115,FALSE
10,21,k,0.000208855,TRUE
10,10,k/2,0.000150681,TRUE
10,10,random,0.00017786,TRUE
10,0,0,0.000170946,FALSE
10,26,k,0.00016427,TRUE
10,13,k/2,0.000294209,TRUE
10,7,random,0.000379086,FALSE
10,0,0,0.00013423,FALSE
10,26,k,8.39E-05,TRUE
10,13,k/2,0.000283718,TRUE
10,12,random,0.000255108,TRUE
10,0,0,0.000142813,FALSE
10,24,k,0.000198841,TRUE
10,12,k/2,0.000252008,TRUE
10,21,random,0.000206232,TRUE
10,0,0,0.000156164,FALSE
10,24,k,0.000317812,TRUE
10,12,k/2,0.000257015,TRUE
10,0,random,0.000157118,FALSE
10,0,0,0.000156879,FALSE
10,22,k,0.000123024,TRUE
10,11,k/2,0.000152826,TRUE
10,17,random,0.000222206,TRUE
10,0,0,0.000174999,FALSE
10,23,k,0.000222206,TRUE
10,11,k/2,9.70E-05,TRUE
10,0,random,0.000201941,FALSE
10,0,0,0.000553846,FALSE
10,21,k,0.000164032,TRUE
10,10,k/2,0.000217915,TRUE
10,17,random,0.000195265,TRUE
10,0,0,0.000101805,FALSE
10,24,k,0.000114918,TRUE
10,12,k/2,0.000173807,TRUE
10,18,random,0.000137329,TRUE
10,0,0,0.000162125,FALSE
10,26,k,0.000141859,TRUE
10,13,k/2,0.000193119,TRUE
10,2,random,0.000257015,FALSE
10,0,0,0.000149965,FALSE
10,26,k,0.000117064,TRUE
10,13,k/2,0.000123262,TRUE
10,10,random,0.000139952,TRUE
10,0,0,0.000147343,FALSE
10,21,k,0.000175953,TRUE
10,10,k/2,0.000174046,TRUE
10,14,random,0.000453949,TRUE
10,0,0,0.00016737,FALSE
10,18,k,0.000121117,TRUE
10,9,k/2,0.000130892,TRUE
10,4,random,0.000178814,FALSE
10,0,0,0.000241041,FALSE
10,19,k,0.000261068,TRUE
10,9,k/2,0.000215054,TRUE
10,12,random,0.000208139,TRUE
10,0,0,0.000134945,FALSE
10,23,k,0.000161171,TRUE
